reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
12f27c28-f56e-4b70-bcc5-5354a80b115c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus banget jadi malas donloat 😤😤🥵,5,0,,2024-03-26 11:09:21,,,
875ce704-8df6-416e-ac31-95105d153575,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini adalah game paling ku suka,5,1,3.5.2,2024-03-26 11:00:24,,,3.5.2
0ddac5f0-19d6-43c9-96be-0276612e7a4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2024-03-26 10:35:59,,,
354e0fe5-73a8-40c3-ad8c-6f5cc970c652,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus karena malam sama pagi nya gampang banget karena Aku udah ke level 10 gampang banget,5,26,3.5.2,2024-03-26 08:19:44,,,3.5.2
215571e8-6f56-4218-bae0-a439159cc642,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😄w,5,0,,2024-03-26 07:03:12,,,
85f13a33-8dcd-4412-ab62-5fdfca00d3cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalo malam susah,5,0,,2024-03-26 05:44:34,,,
eb5bfe71-6db1-49cd-acd7-a3d36216363d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek banget,1,0,,2024-03-26 05:18:00,,,
389ae055-c993-4f73-aee5-3e690bc67a28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru,5,0,,2024-03-26 04:55:20,,,
525423d3-9213-41ef-9da1-d41d8609809b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali dan seru banget,5,0,,2024-03-26 03:20:27,,,
74255d88-d527-40fd-ab6d-7359d2971d2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Menyenangkan,3,0,,2024-03-25 23:52:43,,,
c37464d3-e4bf-49de-b8b1-1caf1478eed5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oi sekarang gabisa offline gimana nih benerin donk Dover nya,3,0,,2024-03-25 23:47:33,,,
b91c7256-1d4a-4096-815e-d1f5acdd6a2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya mantap update lagi,5,5,3.3.2,2024-03-25 23:41:15,,,3.3.2
b3299a52-ef4f-4298-b12f-1c23bbcdc5c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,APALAHHH TIBA TIBA PATAH PATAH SENDIRI PADAHAL RAM MASIH BANYAK,1,0,3.5.2,2024-03-25 22:20:07,,,3.5.2
7e4000ff-aa16-4c90-9844-9f13e0d3075e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok akhir ini rada"" ngelag ya🗿",3,0,,2024-03-25 22:04:15,,,
88942ef7-80d4-4675-92ea-cb8f865fbb3c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bosan2 main game lama ini,5,4,3.5.2,2024-03-25 22:00:25,,,3.5.2
c06893ee-4e1e-4253-91d0-b6f509fecfb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pas di stage 6 kenapa jadi ngeframe gitu ya , sampai gak bisa dimainkan . Mohon segera diperbaiki !!",1,14,3.5.2,2024-03-25 15:49:54,,,3.5.2
5405804d-fe2a-494c-b1a7-3be0556ef5ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren,5,0,,2024-03-25 15:45:30,,,
4ccc0b46-95ab-47fb-99ba-546c8120f17f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus game.nya,5,0,3.3.2,2024-03-25 13:14:07,,,3.3.2
f293a72e-293e-44a6-92a8-f6a71c8e42ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dulu main ini di laptop om sekarang mau download sendiri,5,0,,2024-03-25 11:20:32,,,
fff5349c-8e61-44b1-9323-10ca4048cc2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem ya seru banget sumpah ini gem seru,5,0,,2024-03-25 10:56:18,,,
eef0278d-b6e3-40f0-8ee7-c572fbb5ae8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Op,5,0,,2024-03-25 10:29:22,,,
d2c9403f-93bb-4e8d-b54c-8a61325e9017,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong di update dong, tambahin apa gitu bosen mainnya itu itu mulu",1,0,,2024-03-25 10:10:37,,,
0a5f7740-9bd4-4df0-90b4-ad821ced24ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya mudah dan asik,5,0,3.5.2,2024-03-25 09:10:56,,,3.5.2
eb380519-9d64-4c11-8341-51190ca73536,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bngt,5,0,,2024-03-25 07:47:58,,,
ef5e2d33-c670-4660-90d0-b88702af585e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sudah suka sama game ini tapi di adventur ada game pogo party game itu sangat susah sekali saya sudah berusaha tapi tetap aja saya kalah,4,0,,2024-03-25 07:26:55,,,
fa08374b-2418-43fa-a4e6-c4a25e001dc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa dimainkan,1,0,3.5.2,2024-03-25 04:54:13,,,3.5.2
ac638fc6-34c9-4094-9201-b6e84293ce09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgus,4,0,,2024-03-25 03:53:32,,,
1e7a3ebc-8110-4a7f-ac3e-3b06239c7fc8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sederhana bagus tapi kurang menarik untuk saya,2,0,,2024-03-24 22:54:58,,,
c0f3ddbe-af64-42ea-a146-50a3af8a67fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru play gk sampe 2 mnt langsung kembali off...sdh berkali2 dicoba gk bisa dimainkan,1,63,3.5.2,2024-03-24 21:58:23,,,3.5.2
03d657b4-c175-492d-b5c7-8ec1054cab0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bayar beli koin harga 17.000 kepotong pulsa 20.000 , tapi koin yg di beli tidak masuk , / tidak bertambah , solusinya harus bagaimana ?",1,0,3.5.2,2024-03-24 13:01:56,,,3.5.2
2192388b-3d11-4560-a10e-4202c1bd391a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kebanyakan iklan,1,0,3.5.2,2024-03-24 12:01:11,,,3.5.2
d2d4ca10-48db-4ca9-8d2a-07be8614a0e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game ini sangat nostalgia semoga game lainnya bisa sukses seperti game ini ,thanks for you guys read is :)",5,0,,2024-03-24 10:14:08,,,
f34083df-9da7-4a95-8270-1646bc69e890,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yo apik ae ngunu game e,4,0,3.5.2,2024-03-24 09:46:17,,,3.5.2
b8460b22-39d5-43bd-b0c6-847a77d42936,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini sangat menghibur aku yang makappu. Seru dan membiking kita greget karna bikin de'degan dan pokoknya bagus banget dehhh tdk akan nyesel dowload game zombie ini,5,0,,2024-03-24 09:05:17,,,
8716005d-2cea-42ac-80e1-34ae41c396c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,download aja soalnya mengasah otak loh dan strategi saya suka seperti perang tapi virtual seru saya gk nyesel deh cobain aja nanti jgn lupa kasih bintang lima dan beri komenta mu ya,5,12,3.5.2,2024-03-24 08:41:59,,,3.5.2
c0141c1b-81a3-4e30-a9ef-e320fcf44321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game yg pantas dimainkan,5,0,,2024-03-24 07:46:34,,,
ff1d30ea-1180-46b4-a455-db24682ecc5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya sangat seru banget,5,0,,2024-03-24 07:01:54,,,
9d9dbbd1-5dc5-4350-98dd-ed9f53fe2c28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kak tolong agar game ini bisa dibuka dan bisa dimainkan, dan sampai sekarang belum bisa dimainkan, eror, dan keluar keluar",5,9,3.5.2,2024-03-24 05:08:47,,,3.5.2
2fdff223-fb1f-42bb-9b0d-e0b0cfcdf393,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gem ini sangat bagus dan keren,4,0,,2024-03-24 04:36:11,,,
7bf14ff4-3cc3-4082-a6d7-c813b6bdc524,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kapan update lagi brooo,3,0,,2024-03-24 04:14:10,,,
7f06022b-67c2-45fd-bdf4-25934d6e88cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah update malah lg, ea makin usang. huh",1,7,3.5.2,2024-03-24 04:11:53,,,3.5.2
7ea5e8b8-4d5c-43a0-bad3-305da9f76fe2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali game ini tapi persi keduanya susah banget,5,0,,2024-03-24 02:45:54,,,
64c1780e-57e3-4b37-a652-afb31fa4916f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,skibidi dop dop dop yes yes skibidi dop BRR dip dip,5,0,3.5.2,2024-03-24 00:27:18,,,3.5.2
17f8d317-255f-4949-a3f4-3ab588345287,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cant connect to google account, the game wont be save data",2,0,3.5.2,2024-03-23 22:51:52,,,3.5.2
3d171b3c-d93d-4e38-8ecd-c96dfa86eccf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Zeru,5,0,,2024-03-23 17:11:39,,,
75967c5a-f1a1-4c0a-a947-3a01890cd301,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku uda apdet aplikasi masih bug di bagian survival endless. Harus gmn ya? Tiap di buka selalu keluar sendiri appnya. Kalo yg lain sptn adventure gada maslh, cuka yg survival endless ini aja",1,120,3.5.2,2024-03-23 15:42:11,,,3.5.2
1107695c-6bb7-452d-acf3-3034f9cafb00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tk jls, level 6 ny ngeleg",2,0,3.5.2,2024-03-23 15:25:23,,,3.5.2
b29912c4-35f0-4f98-8bd3-31b699938081,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem ini sudah saya mainin dari kecil,5,0,,2024-03-23 15:18:43,,,
c2161f03-ee54-49c1-95c8-51ef0c22cfcb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game legend ini dri jaman aku kecil wkwk ❤️,5,0,,2024-03-23 10:51:16,,,
3a73d33f-d317-4cce-8029-da420348aa00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus grafiknya lumayan dan game nya cukup menantang 👍👍👍👍,5,1,,2024-03-23 10:50:11,,,
7564ed32-27b8-4bb1-9104-a349e35dc2da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game Lama yg bikin Baper wkwkwkwk,5,0,,2024-03-23 09:50:18,,,
fb207a3b-18cf-4217-81cd-3d8f35dc638d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sumpah game nya tolol banget gak kasian apa sama yang udah namatin plat vs zombi aku juga udah mau tamat roof level 6 pas saya buka masa ke level day 1 tolong di perbaiki game nya biar semua gak ke capean,1,0,,2024-03-23 09:37:29,,,
ff236e26-6d4e-4311-94db-b9f770981a40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru jadi keinget dulu main ini di aipet,5,1,3.5.2,2024-03-23 09:17:36,,,3.5.2
04fea750-b856-48fb-b9b7-0986e9281eb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Geme nya bagus tapi mohon maaf saya setelah melawan boss dan saya menang saya malah turun ke level pertama main,3,1,3.5.1,2024-03-23 09:08:53,,,3.5.1
2b591653-146d-450a-81aa-9c42e44752d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus,5,0,,2024-03-23 08:29:08,,,
06198374-eef2-4531-b62a-913124a7ee5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Noob Pvz hahahahahahahahahahaha,1,0,3.5.2,2024-03-23 08:25:01,,,3.5.2
83cdeb7a-8a6f-4e82-b34e-763a4b085cf5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Goddd,5,0,3.5.2,2024-03-23 08:00:58,,,3.5.2
984ec3f9-c8d7-409b-8db5-7f99b01fe71f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gemnya seru banget dan bagus,5,0,,2024-03-23 07:52:29,,,
eee8a717-f78e-48f7-a1a2-59ff4322bb05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,soal ya sdh tamat,5,0,3.5.2,2024-03-23 07:31:12,,,3.5.2
359f5abb-d7f7-43c4-a52b-fe205f664a6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hp saya yg ram 12gb maen in ngeframe bgt giliran yg ramnya 3++ bagus² aja,1,0,,2024-03-23 06:52:49,,,
4915ccb1-db6f-4835-b78a-72edb51fc3dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good game 😀😀😀😀😀,5,0,3.5.2,2024-03-23 05:50:15,,,3.5.2
cbd89ac9-20fb-44cf-8ab7-97f8a2b4a16b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Download nya lama,4,0,3.5.2,2024-03-23 04:16:49,,,3.5.2
f5b71cb9-0c94-42c9-93fd-672115aa6407,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game yg bagus. Menurut kalian kalau ini kurang level betul. Karena ini game offline makanya dibuat pvz 2 yg mengunakan data dan banyak level dan jenis jenis tumbuhan,5,2,,2024-03-23 03:49:17,,,
92c46a0d-9ef1-4dc1-ac64-d44cc2d58a5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya sih bagus tapi aku udah punya banyak garden eh malah ngulang ngeselin banget,1,0,,2024-03-23 02:34:02,,,
1332fbed-9de8-422c-8f9d-b2eae9256f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus tapi tumbuhhan nya tambahin dan level nya sama shop nya di kasih tanaman listrik sama ultimate dan tambahin bos nya nah itu.........,5,1,,2024-03-23 02:27:16,,,
e421bb11-0d97-44f8-a717-57b0a395dc86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,,2024-03-23 01:20:25,,,
900a2f22-4e09-4cbb-af4d-8ca92100cdc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bjir hhhh,1,0,,2024-03-23 00:27:32,,,
29c27794-0f3a-4523-b047-014a188f3bfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game konto]] bikin stress,1,0,3.5.2,2024-03-22 22:34:16,,,3.5.2
c71b8e6a-0fae-4ff1-926c-7adc97fc88ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong dong pakai subtitel indonesia sya gk bisa bhsa ingris. Susah klo gk bisa bhsa ingrismh,4,1,3.5.1,2024-03-22 16:43:14,,,3.5.1
0c1478da-7ac7-4624-b3bb-db60e1d650a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengenang masa lalu,5,0,3.5.2,2024-03-22 16:14:43,,,3.5.2
ef8227fd-8bb4-4f1c-808b-2c7e29ba3b62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamanya ada bug terus di hapus data malah gak bisa di login ulang jadi main seperti di awal kan cape,1,0,,2024-03-22 15:37:57,,,
6f9d9dda-0bde-48ed-9441-9879a8118273,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka game ini seru banget loh game nya gk bikin bosan ,wkwkwk.",5,0,,2024-03-22 15:23:16,,,
e07abefd-2579-40f1-b53f-dda183408309,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap lah,5,0,,2024-03-22 15:18:16,,,
f576e268-65ad-416f-af24-1a856c2edf6c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Burik,1,0,,2024-03-22 15:04:29,,,
092871e0-e56d-4932-8cbb-13d34ab5e4b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak senyaman dulu,. Sekarang semua bergantung pada iklan.",1,7,3.5.2,2024-03-22 14:18:22,,,3.5.2
3950e914-0a3f-471f-8c28-e4f7eadfbcec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi buruk,1,0,,2024-03-22 12:51:21,,,
4683ba39-cf70-4bba-b142-b7f2030bf29a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantaap,..",4,0,,2024-03-22 12:18:56,,,
ee7ca1d7-8298-4551-99c0-24e3097f6882,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus, seru, ndak bosenin",5,0,,2024-03-22 10:59:13,,,
